米特里达梯,"
【米特里达梯】《异界遗构希尔科斯孪晶塔LV.80》号
【电光束】：读条技能，对释放的单体大伤害，请注意减伤和回复。
【排电】：读条技能，场内出现若干雷球造成圆形AOE，请远离雷球回避伤害。
【激光剑】：读条技能，直线AOE，请走位回避。
【亚拉戈闪雷】：读条技能，点名我方释放的圆形AOE，请分散处理。"
泰空,"
【泰空】《异界遗构希尔科斯孪晶塔LV.80》号
【魔导交叉激光】：读条技能，泰空周围四方向出现浮游炮发射魔导激光 ，请走位回避。
【魔导防护激光】：和“魔导交叉激光”相似，激光由从场地外侧朝内发射，走位回避。
【人造重力】：读条技能，圆形AOE，请走位回避。
【轨道炮】：读条技能。对释放的单体伤害。
【魔导防护激光+魔导水晶】：点名我方全体释放的圆形AOE，请在分散的同时注意魔导激光。
【高压排电】：读条技能，全屏AOE，请注意回复。
【魔导交叉激光+魔导重力】：请远离浮游炮的直线攻击范围，同时走位回避重力的攻击。
【魔导交叉激光+魔导防护激光+魔导水晶】：这里请在场中调整BOSS的位置，尽量缩小其攻击范围，因为BOSS此时还会点名我方释放圆形AOE【魔导水晶】，空地越大越容易处理。"
裂口鲨,"
【裂口鲨】《创造机构阿尼德罗学院LV.80》号
蓝色的鲨鱼会释放近身圆形 AOE，红的会释放扇形 AOE。当一只鲨鱼跳下水后，另外一个颜色的鲨鱼会来到台上挨揍，水下的鲨鱼会绕着台子游，当它停下的时候，会在原位向场内放自己的 AOE（蓝色是圆形 AOE，红的是扇形 AOE），如果水下是蓝色鲨鱼，只要远离蓝鲨鱼所在半场即可，如果水下是红鲨鱼，则需要靠近鲨鱼并贴场地两侧躲避扇形 AOE。双方会不断交换，直到结束。"
侯爵魔界花,"
【侯爵魔界花】《创造机构阿尼德罗学院LV.80》号
【鞭打】：无读条，对释放的单体二连击，注意减伤和回复。
【喷洒汁液】：无读条，点名随机玩家释放的圆形AOE，请分散处理。
【藤条抽打】：BOSS随机转向释放5次十字范围的触手拍击，并且会在最后一次拍击结束后，对其正前方释放一次扇形吐息，请大家时刻保持在BOSS身后或正侧面即可。
【花丛】：读条在场地内生出若干陷阱区，请不要踩进陷阱里。
【树木风暴】：读条释放的全屏AOE，请注意回复。"
克察尔科亚特尔,"
【克察尔科亚特尔】《创造机构阿尼德罗学院LV.80》号
【雷电震击】：读条对释放的单体大伤害，请注意减伤和回复。
【落雷】：全屏AOE，请注意回复。
【雷暴】：读条技能，圆形AOE点名 + 地面AOE的组合，请分散站位处理。
在伤害判定后地面会出现雷球，角色触碰雷球后可以获得持续15秒的可叠加伤害提升的BUFF。
放置雷球过久会被BOSS吸收获得持续1分钟的可叠加伤害提升的BUFF。
【羽翼震击】：扇形AOE，请走位回避。
【绕组电流】：BOSS会飞到版边并将我方吹飞，防击退无效，接着发动一次环形AOE，请大家绕开场内的雷电陷阱，直接冲向BOSS即可安全回避。"
宫殿的隐者,"
【宫殿的隐者】《魔法宫殿宇宙宫LV.80》号
【暗影雷】：读条对释放的单体大伤害，请注意减伤和回复。
【不朽的诅咒】：全屏AOE，请注意回复。
【苦难】：圆形AOE，并留下污渍陷阱区。之后扫把会沿直线前进，前进到陷阱区时会产生较大的AOE，请注意同时躲开污渍和扫把。
【黑暗冲击】：圆形AOE，注意回避。
【黑暗波动】：点名一位队员分摊，集合处理。
【黑之爆碎】：点名圆形AOE，请分散。"
凉南希,"
【凉南希】《魔法宫殿宇宙宫LV.80》号
【春风】：读条对释放的单体大伤害，请注意减伤和回复。
【狂爱之歌】：全屏AOE，请注意回复。
【直接播种】：在战斗区域制造草地和种子，请将种子搬出发光区域。
种子发芽时位于草地会召唤出小怪。
第二次播种时会左右随机出现吹风击退种子和玩家，击退距离为1格，请仔细判断位置。
【晴岚之歌】：点名圆形AOE+地面圆形AOE，请分散站在空隙处。
【花雨之歌】：月环AOE，请靠近BOSS回避"
卢格斯,"
【卢格斯】《魔法宫殿宇宙宫LV.80》号
【左/右炎狱斩】：对左/右侧释放半场AOE，请注意BOSS的面向。
【鬼炎斩】：点名引导十字AOE，请在地面十字出现后前往空白区域躲避。此技能会破坏范围内的家具。
【破碎斩】：读条对释放的单体大伤害，请注意减伤和回复。
【必灭之炎】：蓝点名，给每位玩家施加即死DEBUFF，倒计时结束前未转移给家具则即死。靠近家具即可，同一件家具只能转移一次。
【炎狱杀】：连线按顺序冲锋+正面扇形AOE，此技能会破坏冲刺路径和扇形AOE内的家具。被连线的玩家需要远离BOSS至线为紫色，否则受到的伤害会增加并附加易伤。
【冲击斩】：全屏AOE，请注意回复，同时场地内会掉落几件额外的家具。
家具不够的情况下，优先给 治疗 和 T。"
不明物体,"
【不明物体】《黑风海底 阿尼德罗追忆馆LV.80》号
【观察】：全场圆形 AOE，同时 BOSS 脚下出现旋转箭头，BOSS 观察读条结束时，箭头所指的方向出现 AOE，不要过早判断安全区范围。第二次观察读条时会出现另一只分身，同时有分摊，先处理完分摊再找安全区。
【意义不明】：读条技能，全屏AOE，附加流血DOT。
【横扫】：读条技能，对BOSS正面的扇形AOE，走位躲避。
【光流射线】：BOSS 和分身都会读条正面直线 AOE（头口部有红色蓄力能量球），注意避让。"
克琉普斯,"
【克琉普斯】《黑风海底 阿尼德罗追忆馆LV.80》号
【恐怖的最终章】：全屏AOE。
【二千迈纳横扫】：BOSS呈站立抬手状态，对BOSS正面的扇形AOE技能，远离BOSS正面回避。
【二千迈纳回转】：以BOSS为圆心的圆形AOE技能，远离BOSS回避。
【旋风眼】：以BOSS为圆心的环形AOE，靠近BOSS回避。
【恐怖的大剑+恐怖的战锤】：组合技能，BOSS会按照读条先后顺序，在地板上的九宫格刷新出大剑/战锤图案，并在之后按刷新顺序引爆地板格子。请先站在后刷新出图案的地板上等待先刷新的地板爆炸，之后移动到已爆炸的地板上躲避下一波伤害。
【暴怒注视】：对BOSS正面释放的直线AOE技能，远离BOSS正面回避。
【恐怖的爆炎】：点名每个玩家脚底生成AOE，分散。
【恐怖的火焰】：点名随机玩家的分摊技能，集合分摊。"
鲁克嘶·蒂母,"
【鲁克嘶·蒂母】《黑风海底 阿尼德罗追忆馆LV.80》号
【水底仪式】A：场地中央会出现一条水带，接着会有手从水里伸出来，手会向前使用 AOE，站在手背的位置就可以躲开 AOE。
【水底仪式】B：场边 8 个井盖中 4 个冒泡，BOSS 同时会跳回场中读条水底仪式，读条结束后冒泡的井盖里会蹦出小怪并连线 BOSS 无敌，玩家要在读条结束之前去踩住井盖，T 和近战踩靠近中场的，远程职业去踩角落的。
【水底仪式】C：场地长边依次出现手，先出现的先判定，在南北场空隙处等单侧手动画结束之后，向对面跑去。
【水底仪式】D：8 个井盖都冒水，同时场地两侧出现 4 只手，踩没有手的井盖即可。如果没踩好井盖出现小怪，则 BOSS 变为无敌，必须先击杀小怪才行。"
幻光盗贼,"
【幻光盗贼】《暗影决战诺弗兰特LV.80》号
【幻光三段】：对T三连击。
【冲刺】：对场地释放一个匕首标记，倒计时结束后BOSS会瞬移至匕首标记处发动圆形钢铁AOE【真空刃】，远离匕首标记回避即可。
【幻光大旋风】：全屏AOE。
【幻光旋风】：无读条提示的点名我方全员的圆形AOE，灵性分散处理。
【分身冲刺（矩形斩）】：BOSS会对场地释放两个匕首标记，倒计时结束后BOSS会瞬移至匕首标记处发动矩形AOE【矩形斩】，去没有匕首标记的直线区域回避就行。
【分身冲刺（真空刃）】BOSS会对场地释放两个匕首标记，倒计时结束后BOSS会瞬移至匕首标记处发动圆形钢铁AOE【真空刃】，远离两个匕首标记处回避就行了。"
幻光亡灵法师,"
【幻光亡灵法师】《暗影决战诺弗兰特LV.80》号
【绝对昏暗】：对距离BOSS最远的角色释放120度的扇形AOE，注意回避。打中会被附加状态：死亡宣告，倒计时为0直接暴毙，需要奶妈驱散。
【亡灵术（行走）】：召唤4个小怪连线玩家，所有人集中站位。连线消失后，T 把 BOSS 带到没有小怪的地方躲避【亡灵爆发】。
【污秽之指】：对T单体大伤害。
【苦痛酸沼】：半场出现的5个无读条提示的圆形AOE，生效后会留下陷阱区域，踩进去会受到持续伤害。
【亡灵术（爬行）】：召唤4个小怪连线玩家，所有人分散站位。连线消失后，所有人无法移动，然后发动【亡灵爆发】。"
幻光狂战士,"
【幻光狂战士】《暗影决战诺弗兰特LV.80》号
【野兽之怒】：全屏AOE。
【兽魂的苦痛（无瓦砾）】：随机点名，集合分摊。
【暴怒劈】：对前方释放的无范围提示直线AOE，远离正面回避。
【兽魂的愤怒】：经典蓝圈击退，在蓝圈边缘等待被击退，注意别被击退到场边陷阱区，防击退有效。 蓝圈所在地会留下一个洞，踩洞里会逐渐被附加【逐渐狂暴】的DEBUFF，叠到8层会失控。
【落石】：点名我方全员的圆形AOE，灵性分散，伤害生效的同时我方全员所在位置处会留下一个瓦砾。
【兽魂的苦痛（瓦砾）】：点名我方全员的分摊伤害附带短暂的易伤效果，和自己的瓦砾重合分摊。
【兽魂的勇猛】：全屏大伤害AOE，进入坑洞躲避，躲完马上出来。"
土泥人,"
【土泥人】《魔术工房玛托雅工作室LV.80》号
【泥岩柱】：读条技能，对T单体大伤害。
【造泥球】：场地出现四个圆形AOE，一段时间后生成泥沼，并有泥球从天上落下。同时场外四边各出现一个吸引装置（吸引装置有可能会被魔物堵塞，清注意观察）。
【玩泥球】：泥球与玩家连线，之后泥球会顺着连线向玩家冲击，需要玩家站在吸引装置附近引导泥球进洞，同时避免泥球撞到其他玩家。
【岩层崩塌】：270度扇形三段式AOE，注意走位回避。
【地鸣】：读条技能，全屏AOE，注意减伤和回复。"
水滴精,"
【水滴精】《魔术工房玛托雅工作室LV.80》号
【咣当咣当】：场地四边出现水晶并与T连线，一段时间后对T造成大伤害，其他玩家请避开连线。
【哗啦哗啦】：BOSS连线并点亮场地一侧的三根水管，请前往没有亮起的水管所在的一行进行回避。
【滴答滴答】：场外出现云层平台，同时地面出现若干水柱，请前往靠近平台的水柱跳上平台，迅速击杀小怪。
【滴沥滴沥】：对整个地面造成的即死伤害。
（之后的所有技能都将附带全体点名的圆形AOE，请注意分散回避）"
仙子猪之母,"
【仙子猪之母】《魔术工房玛托雅工作室LV.80》号
【松松肉】：全屏AOE。【绞绞肉】：死刑。
【吐出】：BOSS移动到场地一侧，读条全屏击退AOE和外环圆形AOE，需要玩家前往BOSS所在位置的场地边缘集合，等待被击退到安全区中进行回避。
【敲敲肉】：BOSS在场地一侧释放距离衰减AOE，然后在该侧划出一条即死区域并不断将玩家吸引过来，同时场地生成直线和圆形AOE。需要玩家在读条时前往对侧并保持移动状态，在避免被吸入的同时左右回避场地出现的AOE伤害。
【吐出】：BOSS上天，场地出现一只风洞元精，会释放直线AOE【突风】。被击杀后读条【爆炸】，将玩家吹飞到天上，有2秒钟的时间观察BOSS位置与AOE击退方向，落地后前往对应边缘等待被击退到安全区中进行回避。
【明火】：点名全员的圆形AOE，分散处理。"
骸骨龙,"
【骸骨龙】《水晶塔 古代人迷宫LV.50》
出啥躲啥和人群站一起"
塔纳托斯,"
【塔纳托斯】《水晶塔 古代人迷宫LV.50》
身上有星极体BUFF【隐身】的才能攻击BOSS，其他没被连线的人可以打小怪 连线顺序是A队-B队-C队"
贝希摩斯王,"
【贝希摩斯王】《水晶塔 古代人迷宫LV.50》
铁巨人由DPS尽快击杀。绿色点名的放在场地内。  BOSS 读条【黄道陨石】的时候躲到彗星背面"
提坦,"
【提坦】《水晶塔 古代人迷宫LV.50》
T拉到中央偏六点方向，BOSS回场中读条古代核爆时所有人立刻回到本队标点的台子上。"
妖艳无比的六兽妖,"
【妖艳无比的六兽妖】《水晶塔 希尔科斯塔LV.50》
连线紫球撞场边柱子。蓝色连线不用管被冻住后等红色连线的人撞你。
BOSS读条【古代核爆】就站在解冻后的水里"
金刚不坏的守护者,"
【金刚不坏的守护者】《水晶塔 希尔科斯塔LV.50》
闭眼撸，撸不掉你们自己检讨。"
才思敏捷的亚蒙 ,"
【才思敏捷的亚蒙 】《水晶塔 希尔科斯塔LV.50》
第一时间击杀魔科学物质66，被紫球连线的去撞库姆库姆使他变小，变小后击杀，变青蛙的注意躲蛇，青蛙可以救解冻的人但记得留点冰块躲后面的核爆"
始皇帝赞德,"
【始皇帝赞德】《水晶塔 希尔科斯塔LV.50》
出啥打啥，地上会出现黄色的虚线圈，需要每个圈里至少有一个人。
打完陨石之后会随机点名 3 名玩家出现黑圈，所有人集合在 BOSS 身下，黑圈爆炸后会形成浮空的 BUFF，借以躲避接下来的 AOE，如果没浮空就会被震死。"
安哥拉・曼纽,"
【安哥拉・曼纽】《水晶塔 暗之世界LV.50》
MT把BOSS放在场地中央。
核心技能俗称鸳鸯锅，BOSS会以自身为轴下鸳鸯锅。前半场为一个颜色，后半场为一个颜色。这一轮吃红色的，下一轮就要去吃绿色，如此反复。(去BOSS正面的注意不要被BOSS对MT的直线AOE扫到)
BOSS 读条【死亡视线】需要背对，否则会中死亡宣告，速度去场地四周找发光法阵解除。
场地四周出现沙漏时注意及时击杀，最后中央的手指光标停在哪，人群就要远离那块地板 (地板边缘有高亮)，不及时打掉手指就会随机炸一块。
其他的出啥躲啥即可。"
五头巨龙,"
【五头巨龙】《水晶塔 暗之世界LV.50》
出啥躲啥，冰圈和沙圈会扩大，日珥及时转火打掉，红色的连线会对被连线者造成持续伤害，但是连线可传递（击鼓传花）。
被紫色点名的人需要分摊伤害，钻人堆里即可。
天上掉下来一滩绿色的需要有人踩，刷出来的绿翔要及时转火打掉，否则会造成巨量伤害全屏 AOE，非常容易团灭。
被黄色点名的人会被吹上天，迅速远离人群即可。
【龙头五重奏】，打掉一个头就会重新读条，远程可以 AOE，近战请单点。"
刻耳柏洛斯,"
【刻耳柏洛斯】《水晶塔 暗之世界LV.50》
俗称A喂狗 (B队BOSS，C小怪) 。
BOSS 有读条冲锋技能注意躲开正面，过一阵子它会吐口水（一滩紫色的）和【胃液】（一个黑球隐约发光）。A 队所有人先踩胃液，获得【缩小】BUFF后再去踩口水，就会进入BOSS胃里，进入后速度清理小怪（没有缩小直接踩口水的话，会直接暴毙）。
在外面的口水会不断刷出小怪，C 队需要集火击杀小怪（B 队继续打 BOSS）。当 A 队清完小怪出来之后，B 队需要派两名玩家前往场地尽头取狗链，然后把狗链拴在 BOSS 两侧的系绳点上即可。"
暗黑之云,"
【暗黑之云】《水晶塔 暗之世界LV.50》
BOSS 消失再出现时会使用横穿中场的波动炮，注意躲开。
被点名【潜地式波动炮】的玩家自己远离大团绕场一周奔跑即可（千万不要带着点名来人群）。
场地出现暗云时及时转火，站在暗云行进路线前面可以使其减速。场地上出现的圆圈需要有人站。
封锁阶段（ABC三个点附近出现六边形结界）所有人立刻找到自己的队伍站进去输出小怪即可"
刻托,"
【刻托】《魔航船虚无方舟LV.60》
出啥躲啥有啥打啥，BOSS 会点名一个人追着放水球 (被点名人头上一团绿)，被点名玩家注意自己靠边引导，其他人注意避让。
BOSS 会随机点名一名玩家砸过去 (地面一个 AOE 预警圈)，看到那个预警圈，要尽量靠近 AOE 圈，因为 BOSS 砸完立刻衔接的技能，可能仅有脚下是安全的，腿短的职业要尤其注意。"
天柱树,"
【天柱树】《魔航船虚无方舟LV.60》
需要分T，一人拉树，一人拉花。花拉到场边面向场外即可。
开场随便打，但是开场后没多久，树和花会分别上一个 远程物理攻击无效化和 魔法攻击无效化的BUFF，远程职业注意选择进攻目标，近战打树没身位但是会吃到树的 AOE 伤害，打花有点远，都随意。
屎黄色点名一个大圈，如果圈里有超过一人（或圆圈重叠）被砸中的人会被粘液连线，需要自由的玩家撞断连线，否则被连线玩家将无法移动或使用技能。刷出的小苍蝇要及时打掉（否则会被 BOSS 吸收造成全屏 AOE），打苍蝇的时候地面可能会出现流沙地震似的变化，注意躲开。
当树无敌，花读条踩塔怒震的时候，所有人站在树后躲避。"
锯齿花,"
【锯齿花】《魔航船虚无方舟LV.60》
需要分T，一人拉树，一人拉花。花拉到场边面向场外即可。
开场随便打，但是开场后没多久，树和花会分别上一个 远程物理攻击无效化和 魔法攻击无效化的BUFF，远程职业注意选择进攻目标，近战打树没身位但是会吃到树的 AOE 伤害，打花有点远，都随意。
屎黄色点名一个大圈，如果圈里有超过一人（或圆圈重叠）被砸中的人会被粘液连线，需要自由的玩家撞断连线，否则被连线玩家将无法移动或使用技能。刷出的小苍蝇要及时打掉（否则会被 BOSS 吸收造成全屏 AOE），打苍蝇的时候地面可能会出现流沙地震似的变化，注意躲开。
当树无敌，花读条踩塔怒震的时候，所有人站在树后躲避。"
丘库雷因,"
【丘库雷因】《魔航船虚无方舟LV.60》
BOSS会给所有玩家全程掉血DEBUFF，治疗注意团血。
【腐蚀咬 】：BOSS随机点名一人，释放扇形 AOE。【触手轰击】：BOSS 回到场地中央抬起四爪准备拍击，注意找两条触手之间的空隙躲避。
塔需要集火点掉，现在的 DPS 可以通过强撸 BOSS 方式强制跳过塔阶段。
四个台子上刷出小黑洞，BOSS 变为无敌，黑洞里会刷出粘液胶，当 BOSS 使用扇形 AOE 【吸收】的时候，拉着小怪的人一定要将小怪拉出吸收范围。
接下来的阶段出啥躲啥（小怪阶段之后非躲技能不要站在台子上，BOSS 会随机点名玩家吐粘痰，吐在台子上你们就少了一个安全点）。
场地四周出现的球要去撞，如果没有奶妈支援撞一个就行了 (两个就血皮，3 个就GG)。"
艾奇德娜,"
【艾奇德娜】《魔航船虚无方舟LV.60》
基本有啥躲啥，记得分摊。当BOSS分列成3个小怪时，需要3队T第一时间立刻接小怪拉走(A左9点，B中12点，C右3点)，建议优先击杀中间的(因为它会读石化)。 随时注意BOSS读条石化(背对可破)。"
阿剌克涅,"
【阿剌克涅】《禁忌城邦 玛哈LV.60》
放置好「蜘蛛陷阱」，躲好预兆圈，注意看Boss读条背对
读条「蜘蛛陷阱」时，踩进「蜘蛛陷阱」
「巣展開」只要一个队伍下去就好，那个队伍的T主要拉小怪，DPS打「蛛丝结扣」，治疗奶好
在上面的队伍，不要踩绿色蜘蛛网，要撞球、打小怪"
弗加尔,"
【弗加尔】《禁忌城邦 玛哈LV.60》
「祭品烙印」倒三角点名Boss背后集合，不要变青蛙，会给治疗增加压力
「暗炎喷发」红标记随机点名3人，远离人群排圈，圈每人有3个
小怪阶段，「致命射线」读条背对，有「死亡宣告」治疗驱散，B队打断好「欺瞒雾」
P3开始，看到绿圈就站进去，看到绿球就站绿球附近，不然「超即死」一定死
不过要注意不能站在两个绿圈重叠的地方，一样会死"
奥兹玛,"
【奥兹玛】《禁忌城邦 玛哈LV.60》
场地会掉下去，要注意。进场长方形平台是 B 队，左侧A队右侧是C队。
放好「陨石冲击」不要重叠放，一半是放在我们背后和左手边
立方体时，靠近BOSS，不然会吃到伤害，每个队伍的T左边吃「直线攻击」比较好，然后治疗则是吃右手边的球，不要吃左边的球。
三角锥时，远离中间平台，不然会吃到伤害，出现■标记就不要动"
卡洛菲斯提莉,"
【卡洛菲斯提莉】《禁忌城邦 玛哈LV.60》
这个boss一定要全程注意【魔发斩】，不然特别容易灭团。
               T
　　←BOSS→
人群             人群
紫圈不要踩，没人踩它自己读【绞杀】后机会消失，有人第一时间救出来。
场地上出现各种【水晶】就优先击杀水晶，同时被红色标记的玩家远离人群，带好波动炮。
下阶段看到斧型和球型魔发，直接躲在斧型身下绝对安全。
【蓄力冲击】在读条的同时，一定要注意镰刀魔发在左还是右。
同时主T一定要跟上去第一时间站好面向，否则就会变成横着拉，全团爆炸"
虚空死亡凝视 ,"
【虚空死亡凝视 】《影之国LV.60》
【黑暗钉刺】：全力往两侧跑，这里会吸2次（别前后跑会摔死）
【虚空即死】：只要不在地面颜色改变的地方站着都是安全的
【虚空烈风】：往船头or船尾方向没有死亡凝视的一侧跑、中央会即死
【虚空暴风】：冰澈掉下来的冰变成冰墙，飙风时站在冰墙的前方就不会被吹下去
【死亡宣告】：随机队里2个给予死亡宣告、治疗解注意驱散"
虚空弗迪亚,"
【虚空弗迪亚】《影之国LV.60》
【黑风】：点名数个玩家，数秒后会在其位置释放旋转的刀刃，会造成持续伤害，放在场地边缘即可。
【虫洞】：召唤黄蓝两色的小怪，并召唤1~2个黄蓝色球与其连接。蓝球与小怪连线——远离场上另外一只同颜色小怪；黄球与小怪连线——跑位至另外一个与同颜色小怪正下方。
【小丑收割】：正面扇形AOE，躲开即可。
【弱点生成】：降低所有人对火或者水的耐久，同时在场地召唤大量的水圈和火圈。水耐久降低时，把所有蓝圈踩成红圈；火耐久降低时，把所有红圈踩成蓝圈。
【P2】：【召唤小丑】：会使用石化，背对即可。【顺劈】：BOSS定时使用半场AOE，读条完毕后秒杀该半场内所有玩家。
【黑炎】：在场地数个区域召唤圆形aoe。aoe范围会越来越大，需要立即寻找相对宽敞的区域。"
斯卡哈,"
【斯卡哈】《影之国LV.60》
【三十棘】：全体范围攻击 注意团血
【三十矢】：从中弹开始出现螺旋状直线范围注意回避
【阴影回旋】：往看不到翅膀的地方移动
【阴影重击】：斯卡哈会高速移动(瞬移跳跃），不要追，需远离跳跃降落地点
【阴影直刺】：斯卡哈的正面使用不可视直线范围攻击 远程需要回避
【影之手】：召唤两个触手与随机玩家连线，线是白色的时候不会攻击不动的对象 面对手会让手停止移动 背对就会被吃掉，线是红色的时候 手朝着对象移动 到达对象就会即死，需要优先击杀
【影之镣铐】：使地板面色，角色若位移会获得高额持续伤害的dot，保持角色不移动即可。
【夜】：跟踪型连续范围攻击，被点名的玩家远离人群。
【康拉】：A或者C队的坦克立马拉住并最优先击杀、不要接近斯卡哈"
背德皇帝马提乌斯,"
【背德皇帝马提乌斯】《失落之都拉巴纳斯塔LV.70》
场地上出现冰环地面之后，玩家转火冰块，撞掉小水球，踩掉喷泉环（需要至少3人踩，不踩的话会变为冰块并连线玩家，如果冰块不及时打掉，被连线的玩家就会被冻住）。撞过水球的人记得不要被冰环地面上滑冰的小怪碰到，否则也会被冻住。

场地上出现【渡槽蟾蜍】时，玩家身上出现【呼吸困难】DEBUFF并不断增加层数，叠到10层就凉凉。打掉蛤蟆会出现【水泡】，进入水泡可以清空层数，注意时不时去碰一下泡泡。中途有可引导方向的 AOE 提示，注意引导不要让 AOE 穿过泡泡。如果打的慢还会出现 3 只小怪，各队T 注意把小怪拉开（太近会有连线同时有全场 AOE 无法击杀）。"
统治者哈修马利姆,"
【统治者哈修马利姆】《失落之都拉巴纳斯塔LV.70》
         A   |    C   【大落石站位】
           ／  \        
         ／ Ｂ ＼
【石刃】是对MT 的正面扇形顺劈 AOE，非常疼，开好减伤，其他人注意不要被扫到。
【统治之塔】地面出现黑色圆形之后升起一个石塔，BOSS 会将其切断并按断面方向倒下。注意不要踩黑圈，并躲开塔倒下的方向（类似金碟机遇活动快刀一闪）。
【加速刃】BOSS 跳到场边之，一侧手会带有火焰特效，着火一侧的半场都是危险的，去另外半场躲避（BOSS本身也是危险的，所以实际安全区域只有大约 1/3 场）。
【大落石】：各组点名1个人，按各组站位分摊。【沙球】：分组转火击杀。如果打得慢还刷【石板巨像】，需要集火击杀，推荐远程放 LB 解决。"
人马王洛弗卡勒,"
【人马王洛弗卡勒】《失落之都拉巴纳斯塔LV.70》
           \  B  ／     【分组站位】
             \  ／          
        A     |     C 
【星天暴击打】：对MT上物理易伤，然后死刑，注意减伤。
【人马战车】：点名一名玩家冲锋，被点名玩家靠近 BOSS，接下来会接半场 AOE【战吼】，跑太远容易造成团灭。
【蹂躏】：BOSS的前后【8】字状的突进攻击，站在 BOSS 侧面靠外躲避。
小怪阶段各队按标点进入结界打【古恶魔】，BOSS 同时会沿外场转圈（并撞飞玩家）T拉小怪使其面向场外，其他人尽快击杀小怪。
【天将霸道击】：BOSS会螺旋上升到最高点蓄力冲锋，观察其位置后向左右两侧跑到场边可无伤处理。也可以在场地中央放堆减伤硬吃。
【拥抱】：场地上会出现若干个蓝色陷阱，踩上后，陷阱会扩大并把范围内的玩家禁足，不及时打掉爪子解救他们，否则会被绞杀。
【暗黑魔法阵】全场变黑并出现暗黑魔法阵，需要鼠标右键关闭魔法阵（踩圈无效）"
冷血剑阿加斯,"
【冷血剑阿加斯】《失落之都拉巴纳斯塔LV.70》
机制处理错误会被附加 【惊慌失措】DEBUFF，积累3层后会变为易伤弱鸡，不受控制满地蹿。
【神之启示】：屏幕上会出现天使（白色）或恶魔（青黑红眼）的脸，BOSS 身上有白色或黑色的假面环绕，并自身附加【真神面具】或【伪神面具】BUFF，同时玩家会被赋予【不可直视】或【持续行动】BUFF，应对方式：天使背对移动、恶魔面对停手。
【高贵血脉 】：召唤连线小怪【阿加斯之影】，集中站A掉。
【丧失之痛】玩家头顶出现旋转手指光标，并附有【精神失常】DEBUFF，此时按下任何方向键，都只能向手指的方向移动。
其他尽可能出啥躲啥即可"
暗黑之云法姆弗里特,"
【暗黑之云法姆弗里特】《封闭圣塔 黎铎拉纳大灯塔LV.70》
【苍炮击】：随机点击3人，标记和预兆圈同时显示咏唱结束后，以目标为中心造成范围攻击，被标记的远离人群即可
【大海啸】：Boss移动到场地中央后，会将水瓶放到头顶旋转，然后停下来后吸水，然后向瓶口释放多段扇形AOE，注意远离
 (注意不是BOSS的面向)
【暗云水瓶】：场地出现3个倒立水瓶水柱，随机移动并会造成伤害。
【暗云之雨】：随机在场地刷新3个预兆圈，随后刷出3只布丁怪，需要在小怪【爆散】的读条结束前击杀，否则会被附加【魔法易伤】，之后BOSS会造成超大的魔法伤害，所以一定要打掉
【暗炮击】：大量的红色倒三角点名，与别的玩家重合站位即可。"
魔人贝利亚斯,"
【魔人贝利亚斯】《封闭圣塔 黎铎拉纳大灯塔LV.70》
【时空地火喷发】：场地上出现旋转的钟表时，站在转的慢的钟上，等转得快的炸了之后过去，转的慢的再炸。
【深红旋风】：BOSS 去场地一角准备冲锋时，冲锋路径上会有一个格子里有箭头，BOSS 会在箭头格子转身，向箭头方向再冲一次，观察好路径冷静躲避。
【异界时针】：玩家连线时，被连线玩家靠场边并不要乱动，连线穿过其他玩家会导致石化。
【魔人兵】：小怪阶段三只拉开即可（太近会连线强化）。
【时空爆弹】：场地落下 4 个指针，指针接触地面的圆形圈里还有个小指针，踩一次圈会让小指针转 90°，踩圈让所有小指针均指向场外即可。"
劳动七号,"
【劳动七号】《封闭圣塔 黎铎拉纳大灯塔LV.70》
【执行粉碎】：BOSS近身范围 AOE，看到读条就远离。
【执行清理】：随周身箭头指示方向连续扫射，贴紧 BOSS 跟着跑。
【执行减算】：玩家的血量会被压缩为 10 以内的自然数，同时场地上出现 4个圈，玩家需要观察读条，并站在对应的圆圈里处理（比如读条算术：4 的倍数，若此时玩家血量为 3，那么站在 1 点的圆圈里；若玩家血量为 8，那么站在所有圆圈外即可）判答案时间以读条结束为准。
【冥狱芯片】：被吸入后击杀小怪，一定时间内打到小怪后回到场地中央，如果不及时回去的话就会GG。
【磁铁】：【+】和【-】相连，被连的人远离，另一种情况即相反
【速度炸弹】：倒计时结束时必须停手，否则会被炸（平A/移动也视为未停手）。"
鬼龙雅兹玛特,"
【鬼龙雅兹玛特】《封闭圣塔 黎铎拉纳大灯塔LV.70》
【飑风】：随机点名3名玩家，出现AOE伤害圈进行2-3次攻击
【石化吐息】：对前方90度进行石化+易伤的AOE，躲在BOSS背后即可
【苍白吐息】：月环，在BOSS脚下回避攻击
【磁场崩坏】：对全员附加【+】或者【-】，【＋】的玩家去【－】的地板，【－】的玩家去【＋】的地板。
【古恶魔】：3只古恶魔，分队拉开距离击杀，打倒后可以破坏BOSS的【鬼龙的核心】，魔力到达100之前没有破坏掉的话即会团灭"
